date,activation_regime_allocator,capital_weight_regime_allocator,activation_trend_cta,capital_weight_trend_cta,activation_defensive,capital_weight_defensive,slow_posture,leverage_ceiling,fast_override
2016-09-30,0.8744792317573028,0.41974938616057234,0.7791950507184939,0.37401304955086206,0.4296622525841416,0.20623756428856563,aggressive,1.0949229865685346,False
2016-10-03,0.8577537095290315,0.41146645594418035,0.7804905571115891,0.3744031414436395,0.4463818241078187,0.21413040261218025,aggressive,1.0949229865685346,False
2016-10-04,0.8532487251217025,0.41068849680844094,0.7833181798940787,0.37702929562249005,0.4410387054469016,0.21228220756906904,aggressive,1.0949229865685346,False
2016-10-05,0.8582585013426947,0.410559956179977,0.7814559792271756,0.373820395703816,0.45074390053552016,0.21561964811620707,aggressive,1.0949229865685346,False
2016-10-06,0.8627257288510507,0.40856877749931814,0.7856746476438967,0.3720790044451025,0.4631797940003143,0.21935221805557947,aggressive,1.0949229865685346,False
2016-10-07,0.8578095708199851,0.40730203380191166,0.7887477635548092,0.37451035658822296,0.4595199734472788,0.21818760960986538,aggressive,1.0949229865685346,False
2016-10-10,0.8398424498741096,0.4040003896598709,0.78561683184731,0.3779155319396423,0.4533566584839235,0.21808407840048666,aggressive,1.0949229865685346,False
2016-10-11,0.8470733883812644,0.4055574104274477,0.7894275806124448,0.3779580490953711,0.4521635865089745,0.21648454047718127,aggressive,1.0949229865685346,False
2016-10-12,0.8536956695859728,0.40932963162332053,0.7857325597300319,0.37674270900861473,0.4461663713005798,0.2139276593680648,aggressive,1.0949229865685346,False
2016-10-13,0.857370882275607,0.41270484284931935,0.7867474856885732,0.37870949918593666,0.4333248632717504,0.20858565796474401,aggressive,1.0949229865685346,False
2016-10-14,0.8623444915425047,0.4426620226452611,0.6596067934033698,0.3385919202617169,0.42613652793968504,0.21874605709302206,aggressive,1.0949229865685346,False
2016-10-17,0.8665463061445791,0.46356635046927347,0.5818928226092496,0.31128853729858075,0.42086459716882396,0.2251451122321458,aggressive,1.0949229865685346,False
2016-10-18,0.870327912500485,0.48255291057072636,0.5237715544579272,0.29040489733538866,0.40949117239992944,0.227042192093885,aggressive,1.0949229865685346,False
2016-10-19,0.8726148928919961,0.49927971421931167,0.4772043138108252,0.2730396138828917,0.3979283344854728,0.22768067189779664,aggressive,1.135281091825877,False
2016-10-20,0.8732553950123925,0.5126979145946988,0.44052561270479246,0.25863746648378155,0.38947420388773013,0.2286646189215196,aggressive,1.135281091825877,False
2016-10-21,0.874424034611916,0.521859765662183,0.4168913382571002,0.248802420196513,0.3842766005845563,0.22933781414130408,aggressive,1.135281091825877,False
2016-10-24,0.8778831387541515,0.5329081582506959,0.3923041288568008,0.23814339466630152,0.37715688571531186,0.22894844708300258,aggressive,1.135281091825877,False
2016-10-25,0.8776634552311473,0.5377007707313064,0.37929476294886016,0.23237504667234596,0.37529433380624044,0.22992418259634761,aggressive,1.135281091825877,False
2016-10-26,0.8781099168610828,0.5407582583875418,0.36598652614103283,0.2253820765135954,0.3797528523918593,0.2338596650988628,aggressive,1.135281091825877,False
2016-10-27,0.8792627761364914,0.5351774134470284,0.3642337855856377,0.2216967447618656,0.39944044205245277,0.24312584179110605,aggressive,1.135281091825877,False
2016-10-28,0.877188625168293,0.5330074802193139,0.3582049464285538,0.2176566252912225,0.4103406023538838,0.24933589448946353,aggressive,1.135281091825877,False
2016-10-31,0.8644522056850319,0.5286887644649935,0.35722605553720255,0.21847523864781423,0.4134088898349935,0.2528359968871924,aggressive,1.135281091825877,False
2016-11-01,0.8464130625869652,0.525139234775781,0.34393578989644996,0.21338774825402484,0.42143904401294685,0.26147301697019415,aggressive,1.135281091825877,False
2016-11-02,0.8379873430905875,0.522865864457839,0.34831807813759896,0.21733458689246693,0.41637587822803035,0.2597995486496941,aggressive,1.135281091825877,False
2016-11-03,0.8322093874623308,0.529861641958988,0.33385866910208156,0.2125653774852168,0.4045483488532587,0.2575729805557952,aggressive,1.135281091825877,False
2016-11-04,0.8360879877902582,0.5376309143085206,0.3242172748540501,0.20848192111345973,0.3948285020604263,0.2538871645780197,aggressive,1.135281091825877,False
2016-11-07,0.832080318944177,0.538223104507158,0.3370361260112804,0.21800855751886491,0.3768601435191291,0.24376833797397712,aggressive,1.135281091825877,False
2016-11-08,0.8331164873665661,0.5369501558661949,0.35045109853202594,0.22586850078439846,0.36800378113565924,0.23718134334940685,aggressive,1.135281091825877,False
2016-11-09,0.8316809409165002,0.5187414400632137,0.3575606669316018,0.22302006232061095,0.4140252158225725,0.25823849761617534,aggressive,1.135281091825877,False
2016-11-10,0.8275548099020543,0.5039260614556549,0.3604965484847743,0.21951851849884207,0.4541633893711189,0.27655542004550293,aggressive,1.135281091825877,False
2016-11-11,0.8166233009050274,0.4937286585802251,0.3584700329189338,0.21673019652773506,0.47889876631728623,0.28954114489203986,aggressive,1.135281091825877,False
2016-11-14,0.8123325891449237,0.4794533615999496,0.3514092151200844,0.20740806381272234,0.5305472636730006,0.313138574587328,aggressive,1.135281091825877,False
2016-11-15,0.8148512997964046,0.4408062865881038,0.44682678671851284,0.24171779151692452,0.5868692790488915,0.3174759218949717,aggressive,1.135281091825877,False
2016-11-16,0.8169745413100642,0.41923540737451787,0.5144594229718665,0.2639979520309355,0.6172910883714389,0.3167666405945466,aggressive,1.135281091825877,False
2016-11-17,0.8153395618702262,0.40140497726931934,0.5585609718306066,0.274988685311556,0.6573138458936206,0.32360633741912465,aggressive,1.1720574172353901,False
2016-11-18,0.8013499382071174,0.4028266571161626,0.4978354173762625,0.2502544361884974,0.6901316969274551,0.34691890669534,aggressive,1.1720574172353901,False
2016-11-21,0.7817132640679113,0.39998700200310483,0.45724829756554464,0.23396478494239406,0.7153851050160853,0.3660482130545011,aggressive,1.1720574172353901,False
2016-11-22,0.7641260555558211,0.39740596533567063,0.4249957770833962,0.22103140683058717,0.7336627307741649,0.38156262783374223,aggressive,1.1720574172353901,False
2016-11-23,0.74809352100192,0.3927468677255296,0.4031393008611384,0.21164693079846317,0.7535399019380739,0.3956062014760073,aggressive,1.1720574172353901,False
2016-11-25,0.7333893542571662,0.3902669470828583,0.3862791432558581,0.20555518168509435,0.759530752485103,0.40417787123204735,aggressive,1.1720574172353901,False
2016-11-28,0.7240568216895,0.390138755255183,0.372916408682462,0.20093608559356893,0.7589224270997161,0.40892515915124805,aggressive,1.1720574172353901,False
2016-11-29,0.7002371341262275,0.3817460289930849,0.3693247994030535,0.20134361448384464,0.7647390963287448,0.41691035652307046,aggressive,1.1720574172353901,False
2016-11-30,0.7157362219795957,0.38364042773066154,0.3770147545401207,0.20208297030503736,0.7728923974421261,0.4142766019643012,aggressive,1.1720574172353901,False
